name, addr, lon, lat
타이포커피,영통구 센트럴타운로 107 상가 1층 49호, 127.0466381, 37.25948969999999
터닌트,영통구 대학1로8번길 81 1층, 127.0456784, 37.2982452
팔레센트,팔달구 정조로 904-1 2층, 127.0148457, 37.2887348
피크닉 타이거,영통구 센트럴타운로 107 광교월드스퀘어 1층 89호, 127.047718, 37.2922701
행궁동카페모종,팔달구 화서문로45번길 5-5 1층, 127.0125158, 37.28547349999999
YMMD,영통구 센트럴파크로127번길 144 지하1층, 127.0552278, 37.29395660000001
청화공간,시흥시 호현로 155-25, 126.7866523, 37.4519014
호랑당,서울대학로278번길 19-13 상가 A동 120호, 126.7273716, 37.3709872
뉴탭,단원구 광덕3로 135-14 1층, 126.828201, 37.31380559999999
스테리나잇,원곡면 지문북길 104, 127.1518794, 37.0672686
빈스홈밀,옥정동로5나길 155, 127.0953466, 37.8153427
카페 휘바,장흥면 호국로550번길 111, 126.9806592, 37.716415
카페빔프,마전로 168, 127.0530381, 37.77328929999999
느린정원,서종면 북한강로 952-5, 127.3533352, 37.6221932
문릿,용문면 덕촌길 101, 127.5966598, 37.5037023
소풍,양서면 골용진길 21, 127.3282824, 37.5572459
수수카페,양서면 북한강로89번길 16, 127.3220889, 37.5516591
카페무르,강하면 강남로 379 1층, 127.4267704, 37.5040868
펠리시아,옥천면 신복길 131, 127.4666847, 37.5331116
다니워리,강변북로 2 상가, 127.6493623, 37.3012269
구구가가,송도과학로 56 테크노파크 BT센터 106호 (연세대학교 건너편), 126.6640972, 37.3812831
컵피,송도과학로28번길 8 1층 143호, 126.6604399, 37.3822959
포크,송도과학로16번길 13-18 테크노큐브 109호, 126.660738, 37.3811027
cafe pdup,수목원로468번길 12 W파크타워 208호, 127.0511251, 37.1755156
고매커피,기흥구 원고매로2번길 85-2, 127.1106394, 37.2194003
앤드모안,처인구 원삼면 두창리 1780, 127.3395666, 37.1426332
여백주택,기흥구 지삼로 51-5, 127.1287223, 37.252156
인더밸리,처인구 양지면 한터로 477, 127.2574231, 37.2636489
카페 코울러,수지구 샘말로 2, 127.0530874, 37.3576099
명장시대 백운호수점,백운로 415, 127.0017278, 37.37582049999999
설희책방,평화로168번길 10 건영아파트 상가동 2층 203호, 127.0501834, 37.70590230000001
옥상달빛,평화로190번길 5 4층, 127.0484562, 37.7089203
테이텀,범골로146번길 22 1층, 127.0411983, 37.7348468
플라워카페 테리,"장곡로 200 1층, 2층", 127.0536565, 37.7220936
오로라커피하우스,백사면 원적로775번길 16 1층, 127.4629535, 37.340664
이코복스커피 이천시몬스테라스점,모가면 사실로 988, 127.4462547, 37.19765699999999
롤키,광탄면 보광로 535, 126.9082106, 37.7548042
스틸모먼트,탄현면 헤이리마을길 21-6, 126.6965502, 37.78805020000001
슬로피타운,탄현면 새오리로 356 1F, 126.6921462, 37.8131107
시스터후드,가람로21번길 16-17, 126.7532769, 37.734968
아이라잌쿠키,하우고개길 103 2동 101호, 126.7648398, 37.7100129
카페 올로크,가재울로 100-17, 126.7479727, 37.73024789999999
카페카메오,가람로21번길 42 1층, 126.7525399, 37.7360653
피스피스 출판단지점,회동길 445-2, 126.6935384, 37.7202766
그문,비전9길 34 1층, 127.0968889 36.99851
오퍼커피,비전9길 35 1층, 127.1108532, 37.00321
해인 카페,장안웃길 22-26 최금미술관, 127.0769407, 37.0621921
가비가배,영북면 산정호수로 849-130, 127.3204463 38.0746952
그린그린그린,신북면 삼성당1길 42-1, 127.1947853, 37.953875
그린카펫 티가든,일동면 화동로857번길 5-40 1층, 127.3071693, 37.9407809
달의정원,천호대로1358번길 144-39, 127.1563539, 37.5333024
앤드테라스 스타필드 하남점,미사대로 750 1F, 127.222253, 37.545187
카페수우 본점,신장동로29번안길 25, 127.2119216, 37.5442943
TRACK3,하남대로776번길 49, 127.2131005, 37.5404498
베흐,동탄공원로3길 9 101호, 127.0604936, 37.2070866
구테로이테,선릉로131길 16 1층, 127.0396637, 37.51759849999999
덴시티 커피,도산대로78길 13 1층, 127.0470071, 37.5229865
도산맘마미아,압구정로42길 45, 127.034644, 37.5258876
도어401,선릉로161길 18 4층, 127.0389944, 37.5274431
디어달리아,도산대로45길 14, 127.0356073, 37.5231892
레옹앤마틸다,논현로157길 41 102호, 127.0247787, 37.5214767
무니 압구정본점,압구정로56길 16, 127.0397182, 37.5267588
미엘,도산대로67길 13-12 퍼즐하우스, 127.043631, 37.5251522
슈퍼막셰 커피앤델리 신사역,도산대로 117 1층, 127.0212733, 37.51713609999999
올드타운한양,선릉로 545 1층, 127.0458822, 37.50744710000001
카페 정월,강남대로102길 46 1층, 127.0286107, 37.5036192
커피프릭스 by 몬스터즈 스포츠 클럽,논현로94길 25-8 지하 1층, 127.0382156, 37.5034095
타만타 커피바,강남대로162길 27 지하1층, 127.0206343, 37.5203687
타우너스 에스프레소 바 역삼점,테헤란로28길 41 1층, 127.0398289, 37.49842720000001
페인팅룸,언주로170길 24 은미르빌딩 B1, 127.0356184, 37.5266142
포스터리 베이커,압구정로42길 25-5, 127.0355566, 37.5272331
달꽃다방 천호점,천호대로 1077 상가동 102동 104호, 127.14567, 37.538274
미드데이썬 케이크 카페,양재대로91나길 55, 127.1315769, 37.5262286
오커커피,천호대로170길 69 1F, 127.1321746, 37.532277
카페리오,올림픽로60길 14 1층, 127.1230904, 37.53506259999999
커피 코너칼럼,양재대로89길 80 1층, 127.1313044, 37.52760140000001
커피하우1573,진황도로 59-1 1층, 127.1336569, 37.5375419
WAAAH,양재대로81길 61 올림픽파크플러스 105호, 127.130942, 37.5236341
스냅굿 수유점,도봉로85길 8, 127.0246624, 37.6378171
제이제곱,도봉로10나길 17 1층, 127.031522, 37.6137918
하루당,솔매로 122, 127.0256047, 37.6259646
헤이호미,노해로14길 7 1층, 127.0231363, 37.6396309
삐삐커피,강서로54길 93 1층, 126.8438535, 37.5587221
스윗라운드,공항대로53길 31 1층, 126.8602177, 37.5548374
오늘맑음,등촌로39길 17-5 1층, 127.0056408, 37.6442935
오프레스트 로스터리,공항대로59길 64 상가1동, 126.8639798, 37.5544601
카페 커디,공항대로 247, 126.8347146, 37.5594704
카페애크미,화곡로61길 100 청석빌딩 1층, 126.8470016, 37.558397
클럽미식생활,공항대로 220 우성에스비타워2차 4층 401호, 126.8317992, 37.5589866
데이즈 라이크 디스,시흥대로160길 19 102동 101호, 126.9016654, 37.4811275
몽캣,보라매로 14-3 1층, 126.9277765, 37.4908757
안다즈 커피,천호대로132길 10, 127.0895022, 37.5503218
자양다방,자양로15길 100, 127.0782096, 37.5347019
카페 다르다,뚝섬로 657 1층 104호, 127.0826224, 37.531579
브라운핸즈 디지털단지 구로,디지털로32다길 52, 126.8985217, 37.48084919999999
카페스토리,와부읍 팔당로81번길 74-65, 127.2413291, 37.5548288
블루마일스,동일로190길 65 2층, 127.0766229, 37.6265164
우아즈,공릉로27길 72-3 1층, 127.0779191, 37.6243028
이너모스트,동일로183길 12-14, 127.0729762, 37.6237838
컵오브커브,현충로 99 1층, 126.9648112, 37.50808749999999
고미푸딩,희우정로10길 20 1층, 126.9050638, 37.5530224
광합성 카페,월드컵로19길 8, 126.9084313, 37.5570635
딩가케이크,동교로29길 68, 126.9220546, 37.5633608
땡스오트 연남점,성미산로23길 68, 126.9198663, 37.56622299999999
레귤러 서비스,월드컵로25길 58, 126.9043716, 37.55783419999999
루아르커피바 망원,월드컵로11길 7, 126.9104596, 37.55474369999999
루즈도어,포은로 50 1층, 126.9069886, 37.5519078
리인,월드컵로11길 80 1층, 126.9067208, 37.5537075
물결 한강,마포나루길 296, 126.885848, 37.560541
미완성 식탁,망원로6길 37 1층, 126.903779, 37.55524810000001
바온하우스,성미산로17길 62, 126.9175389, 37.5641827
브래디스 커피,성미산로23안길 23 2층, 126.920947, 37.5661493
수택,양화로7길 4-13 1층, 126.915718, 37.5515046
아날로그 가든,동교로 145 1층, 126.9180104, 37.55542679999999
연남방앗간,동교로29길 34, 126.9230969, 37.561994
오랑제뜨22,동교로29길 32 1층, 126.9232346, 37.5619419
오츠커피 마포점,독막로14길 32, 126.922691, 37.547285
위위클럽,동교로51길 111-6 1층 단층주택, 126.9205953, 37.56620820000001
카페 씨멘트,희우정로20길 72 1층, 126.9042312, 37.556056
카페버킨,양화로6길 28 1층, 126.9155739, 37.5488759
카페테틈,동교로36길 15 1-2층, 126.9252134, 37.5612433
커피 리브레 연남점,성미산로 200, 126.9266909, 37.5623371
커피 벌스데이,와우산로29길 26-33 1층, 126.9287301, 37.5554916
커피가게 동경,망원로6길 21 지층, 126.9035384, 37.5559099
콜린 서교동점,어울마당로 45, 126.9203908, 37.5491864
클로드커피,백범로16안길 21 2층, 126.9432399, 37.54643120000001
테누커피,연남동 241-89, 126.9233241, 37.5656006
플루프커피,동교로46길 12 102호, 126.9253398, 37.56238519999999
피크니크 홍대점,서강로13길 24, 126.9325981, 37.5539345
해피베어데이,양화로12길 16-6 1층, 126.9181594, 37.5516415
fond coffee,동교로15길 32 1층, 126.9141246, 37.5561069
M1CT,희우정로15길 13 1층, 126.9016467, 37.5534401
seemore,월드컵로29길 45-10 1층, 126.9038169, 37.5588436
공드린,연희로 38-14, 126.9277984, 37.5615507
바늘카페 연희점,연희로11가길 15, 126.9291039, 37.5674075
스웨이 커피 스테이션,연희로11길 61, 126.9286038, 37.569064
연희대공원,연희로11가길 42, 126.9277358, 37.5668247
위검,연희로11가길 8, 126.9291648, 37.5678955
행복감,연희로11가길 51, 126.9275361, 37.5663048
올웨이즈온,방배천로2안길 45 1층, 126.983873, 37.4789751
챱챱케이크,서초중앙로 110 104호, 127.0144946, 37.4915769
라프레플루트,서울숲2길 8-8 2층, 127.0394637, 37.5472159
로우커피스탠드,왕십리로4길 28-2 1층, 127.0466474, 37.5471537
로우포레스트,서울숲길 38 1층, 127.0417023, 37.5478206
리옹베이커리,서울숲2길 14-8 1층, 127.0400681, 37.5470361
비비비커피,성덕정3길 8 1층, 127.0476224, 37.5395267
서울앵무새,서울숲9길 3 B1~2F, 127.0435332, 37.5482797
센터커피 서울숲,서울숲2길 28-11, 127.0415522, 37.5465466
어라운드데이,서울숲2길 24-1, 127.0413024, 37.5467956
오거트,서울숲6길 20 2층, 127.043733, 37.54725139999999
천상가옥,성수이로14길 14 A동 3층, 127.0571205, 37.5415624
클레멘타인,서울숲2길 5-1 1층, 127.0398103, 37.5474548
테디스오븐,서울숲2길 43 (성수동1가 1층, 127.0435028, 37.5464053
필살기,상원길 48-1, 127.0485017, 37.54824869999999
BNHR COFFEE,연무장5길 9-16 1층, 127.052721, 37.5441249
Camouflage Coffee,아차산로1길 9, 127.0456713, 37.54895749999999
서울노마드,동소문로11길 5, 127.0118296, 37.5915189
카페브릭스,정릉로26길 6-5, 127.0106024, 37.6044124
파도의 숲,삼선교로24길 40 1층, 127.0163245, 37.5883686
플랜티안암브런치카페,안암로 25, 127.0252544, 37.57997659999999
해로커피,성북로 19-3, 127.0042967, 37.5896036
가배도 송파점,백제고분로45길 6 2층 201호, 127.110825, 37.5092297
라딧프로젝트,송파대로 450 1층, 127.1062016, 37.5067392
오린지,송파대로48길 19 1층, 127.1063854, 37.5096049
올티드커피,양재대로66길 43 1층, 127.1256152, 37.4999241
진저베어,백제고분로41길 43-7 1층, 127.1053786, 37.50905879999999
커피빈 위례2차아이파크점,위례광장로 230 위례2차 아이파크 B동 1층, 127.1433927, 37.4798363
테이크어샤워,송파대로47길 1 동보빌딩 1층, 127.1043357, 37.5074533
T E R COFFEE,가락로 145 2층, 127.1117346, 37.50262819999999
레몬버베나,오목로54길 14 1층, 126.8730093, 37.523388
카페 화목토,목동로11길 5 1층, 126.8642175, 37.5232759
카페일월십일,목동중앙남로9길 41 1층, 126.8641337, 37.5378331
키노양평,양산로 66, 126.8902309, 37.5248423
더로열푸드앤드링크,신흥로20길 37, 126.9839213, 37.5471673
도토리,한강대로52길 25-6, 126.972784, 37.5318713
드로우지,"회나무로 83 1층,2층", 126.9954877, 37.5409436
르몽블랑,신흥로 99-4 1층, 126.9848307, 37.5448639
모듈러커피바,소월로2길 13 1층, 126.9767231, 37.5543449
모래,원효로90길 8, 126.969327, 37.53980179999999
모어딥,"한남대로27길 36-61 4,5층(한남동, 단결빌딩", 127.0032403, 37.5399056
바마셀,원효로1가 38-3, 126.9686055, 37.5406695
사루,회나무로28길 6-3 1층, 126.9916306, 37.53923119999999
사유,이태원로54길 5, 127.0019158, 37.53799589999999
새비지가든,회나무로35길 5 B동, 126.9932768, 37.5403445
쉼,녹사평대로40길 43 (이태원동 2층, 126.988188, 37.53454139999999
써머레인,이태원로55가길 49 1층, 126.9992497, 37.5363262
아러바우트 한남,대사관로8길 15, 127.0007425, 37.5333468
아키비스트 한남,한남대로42길 41 1층, 126.9726616, 37.5821697
오아시스 해방촌,신흥로 62 1층, 126.9873925, 37.54378760000001
오잇,신흥로 95, 126.9850359, 37.5455025
오츠커피,원효로89길 13-12, 126.9677561, 37.5403723
올모스트홈 경리단길,회나무로13길 12 1층, 126.9896276, 37.53983489999999
울프소셜클럽,한남대로 158, 127.0027003, 37.54224979999999
원인어밀리언,이태원로54길 31, 127.0018731, 37.5368755
콘하스 한남점,이태원로55나길 22, 126.9980327, 37.536797
프루프인더커피,소월로38가길 24, 126.9902432, 37.5423523
한남작업실,이태원로55나길 7, 126.998775, 37.5364896
BBHAY,한남대로40길 22, 127.0034464, 37.5428717
Cafe Latement,녹사평대로32길 43 1층, 126.9907796, 37.532786
mtl 한남,이태원로49길 24 1층, 126.9991107, 37.5370857
공음,통일로68길 14 1층, 126.9300736, 37.6125155
버드템플,응암로13길 20 2층, 126.9150214, 37.5891604
산보클럽,가좌로11가길 2 2호, 126.9075482, 37.5965268
소르테,통일로73길 5-13 1층, 126.924413, 37.615168
스페이스헬레나,진관길 4 2층, 126.9389072, 37.6420825
카페다이닝,가좌로 192 1층, 126.9200776, 37.5880125
탐나도다,통일로83길 5-14 1층, 126.9187423, 37.62059800000001
필구커피,불광천길 442-29 1층, 126.9155392, 37.5929585
flot,서오릉로 20-1, 126.9262691, 37.6030649
베란다,사직로10길 9-4, 126.9705364, 37.5753565
사직커피,"사직로 49-4 1,2층", 126.965115, 37.5738745
스태픽스,사직로9길 22 102호, 126.9679737, 37.5774665
을지빈,을지로14길 21 2층, 126.9921849, 37.5651713
제주역,상봉중앙로5다길 49 201호, 127.0865476, 37.5980667
그랜마,포은로 131 쁘띠보네르 1층, 126.9035235, 37.5584759
에이미테이블,미사강변한강로354번길 20-1 1층, 127.2007547, 37.5599144
그린홀리데이,길상면 해안남로 814, 126.480304, 37.609571
카페 슬로우레인,불은면 해안동로341번길 98-3, 126.5175656, 37.6624791
희소식,선원면 중앙로413번길 6, 126.4674827, 37.7149783
플로레도 커피 영흥점,영흥면 영흥로 301, 126.481101, 37.2553899
꽃차당,길주로585번길 7-15 1층, 126.7266728, 37.5075891
서원안길,원당대로608번안길 14, 126.667208, 37.59202729999999
캐제,담지로86번길 5-21, 126.6611867, 37.53811479999999
카페 관동,신포로31번길 47 1층, 126.6230674, 37.4727791
옐로우스탑 애견카페,설악면 미라리로 540번길 51, 127.5462984, 37.702608
댕댕당 애견카페,덕양구 무원로6번길 61 GL프라자 3층, 126.8331688, 37.6147407
더공생 애견카페,일산서구 탄중로 111 2B동 101호, 126.7573342, 37.6928963
멍바라기 애견카페,일산동구 무궁화로 32-34 2층 221호, 126.7685826, 37.6615162
안녕아가 애견카페,일산동구 호수로 336 브라운스톤 131호, 126.7877462, 37.6375731
오알카페 애견카페,일산동구 성석로 328, 126.7946737, 37.7051772
왈왈이애견카페 라페스타점,"일산동구 무궁화로 32-12 라페스타E 110호, 111호", 126.7680393, 37.6620881
왈왈이애견카페 웨스턴돔점,일산동구 정발산로 24 웨스턴돔 B-127호, 126.7719572, 37.6557011
우프우프 고양 애견카페,덕양구 화신로260번길 51 현창빌딩 5층, 126.8326203, 37.6330079
착한퍼피 애견카페,일산동구 무궁화로 32-12 라페스타E, 126.7680393, 37.6620881
테일더블루,일산서구 하이파크2로 40 금문프라자 9층, 126.7651804, 37.6966055
헤이멍 애견카페,덕양구 서정로 66-9 1층, 126.8559059, 37.6196225
아지트 애견카페,별양상가2로 35 과천위버필드상가 3동 2층 211호, 126.9918205, 37.4254217
멍스테이 광명,소하로 88 청학프라자 204, 126.8833195, 37.4469196
북앤독 애견카페,하안로288번길 12-1, 126.8822183, 37.4622121
내가 더 애견카페,이배재로 433 2층, 127.211772, 37.4333685
멍스 애견카페,갈매순환로 245-7, 127.1197944, 37.6408232
이구역의댕댕이,갈매중앙로 70 2층, 127.1171196, 37.6306687
멍때리는 강아지 애견카페,산본로323번길 20-25 우정빌딩 2층, 126.9308659, 37.3596112
응답하라멍멍이들 애견카페,고산로 268, 126.9431207, 37.3469596
더누리개 애견카페,양도로19번길 33 창복빌딩 6층, 126.7246393, 37.6067844
멍커힐 애견카페,대곶면 대명항로 727-2, 126.5487365, 37.6355138
완두콩애견카페&펍,양촌읍 양곡2로 25 1층, 126.6144686, 37.6497073
주주펫하우스 애견카페,양촌읍 흥신로239번길 52, 126.6098812, 37.6765882
카페몽몽 애견카페,김포한강9로75번길 102 지오파크 4층 405호, 126.6225682, 37.6440584
펫다방 김포,김포한강11로 288-31 에이스프라자 203호, 126.6840846, 37.65488320000001
하우스오브바두기 애견카페,양촌읍 김포한강4로 284, 126.6517639, 37.651955
바닐라브릭 애견카페,와부읍 궁촌로 167-7, 127.2438802, 37.58095909999999
케니독 애견카페,평내로29번안길 10-9 1층, 127.23379, 37.6454003
작은벗 애견카페,동두천로 111 4층, 127.0546173, 37.8913371
BAD DOG 애견카페,평화로 2357, 127.0574048, 37.898134
뽀독 애견카페,소삼로 47-1 푸르지오 아파트 상가 125호, 126.7971195, 37.4787574
우다다멍,양지로 208 지음파라자 404호, 126.8241333, 37.467344
우드앤도그 애견카페,오정로252번길 38, 126.7883012, 37.5291818
함께할개사랑할개 애견카페,중동로262번길 38 화이트몰202호, 126.7709863, 37.5025883
공감&펫 애견카페,분당구 금곡로23번길 11-3 1층, 127.1111507, 37.3445722
랩독 애견카페,분당구 미금일로90번길 16 101호, 127.1100682, 37.34735740000001
리베댕 애견카페,수정구 위례광장로 34 5a113호, 127.1410527, 37.4666468
멍브로 애견카페,수정구 수정로 179 2층, 127.1396758, 37.4434054
모찌네호캉스 애견카페,중원구 산성대로 202 성남빌딩 4층, 127.1409763, 37.43705619999999
아이보리독 애견카페,수정구 위례광장로 36 4a-103, 127.1415869, 37.4684786
올리브펫 애견카페,매화로 14 탑마을 주공8단지 근린상가 207호, 127.1342861, 37.4087408
펫아일럿 애견카페,수정구 수정로 192, 127.1412814, 37.4434839
휴독 애견카페,분당구 서현로439번길 19, 127.1458103, 37.37538219999999
개소리 애견카페,영통구 반달로7번길 16 이폴리스빌딩 5층, 127.0743758, 37.252615
까로맘 애견카페,장안구 경수대로 893 외야 2층, 127.0102416, 37.2989326
놀다가개 수원,권선구 세권로 175 2층, 127.0233896, 37.2560134
다독다독 수원 애견카페,영통구 매영로 426 1층, 127.0781561, 37.2484012
랄라펫 애견카페,장안구 경수대로 1071, 126.9950757, 37.30865989999999
바로나도 수원영통점 애견카페,영통구 청명로21번길 16 세원빌딩 5층, 127.0794381, 37.2502233
산책 수원 애견카페,권선구 오목천로 16 나동, 126.9641488, 37.2399203
아리엘언니 애견카페,권선구 곡선로49번길 12 3층, 127.0303398, 37.2392616
애견카페왈,권선구 곡선로50번길 5-3 4층, 127.0299322, 37.2385293
양코치 애견카페,영통구 인계로 239 성일프라자, 127.0447939, 37.2647232
언니네 애견카페,영통구 동수원로 542-49, 127.0523108, 37.2741657
이뻐해줄개 애견카페,팔달구 인계로68번길 6, 127.0248159, 37.2686683
초코우유 애견카페,권선구 효원로256번길 23 2층, 127.0293945, 37.2608538
카페도기 애견카페,영통구 대학1로8번길 23, 127.043182, 37.297827
개정촌 애견카페,중심상가 3길 11 그린프라자(중심상가1길 7, 126.7656482, 37.3483693
너와 함개 애견카페,은계중앙로 250 4층, 126.8039982, 37.4462282
달과별 애견카페,은계번영길 28 4층, 126.802865, 37.4368312
메종드로이,목감전원로 32 3층, 126.8431737, 37.3769475
사랑스럽개,서울대학로 278번길 61 S동 3층 303호, 126.7307493, 37.3682735
신나개놀개 애견카페,서울대학로 278번길 21 4층, 126.7280039, 37.3695597
가나펫,단원구 중앙대로 899 롯데프라자 1층, 126.8363924, 37.31725100000001
개날라리 애견카페,상록구 시낭로 37 2층, 126.8539543, 37.3346715
개더링 애견카페,단원구 광덕대로 161 206호, 126.8291003, 37.3109591
댕블리 애견카페,단원구 고잔2길 45 401호 더바디샵 K헤어 건물, 126.8360893, 37.3178788
얼렁오시개 애견카페,단원구 화랑로 103 라성종합상가 C동 307호, 126.8008523, 37.3271917
오독스 애견카페,만안구 장내로149번길 30 3층, 126.9232158, 37.3995176
위드독 애견카페,예술공원로 196 세븐일레븐2층, 126.9275782, 37.4196631
헤이브로 안양 애견카페,만안구 경수대로 1230 4층, 126.9122374, 37.418111
힐링주 애견카페,동안구 시민대로 327번길 6 6층 608호, 126.9670495, 37.3965824
강아지공간 애견카페,수지구 용구대로 2769 코디빌딩 2층, 127.1086498, 37.3328187
달달하개 애견카페,처인구 명지로16번길 9-11 YB테라스 2층 202호, 127.1871445, 37.2334192
마인드몽 애견카페,수지구 현암로 165 에이스프라자 201호, 127.1275091, 37.3317498
멍블리 애견카페,기흥구 동백5로 21-5 4층 401호, 127.1520851, 37.27683259999999
애견카페,수지구 수지로 119 데이파크 3층, 127.0791763, 37.3130927
콜론독 애견카페,처인구 명지로60번길 8-10 광장프라자 4층, 127.1878869, 37.2316431
큐티멍 애견카페,수지구 신봉2로 94-19, 126.9041587, 37.5270172
푸름 피크닉 애견카페,처인구 명지로 216 1층 ~ 4층, 127.1986795, 37.2258298
뉴욕도그랜드 애견카페,오목로225번길 105, 127.117774, 37.7480185
다양하개 애견카페,평화로 564, 127.0470182, 37.7422967
레삐 애견카페,평화로 571-1, 127.0463671, 37.7429897
비어마이독,호국로 1308 2층, 127.0494717, 37.7434254
오시개 애견카페,시민로 121번길 54, 127.0500295, 37.7406064
커피앤퍼피 애견카페,오목로225번길 24-12, 127.0987803, 37.7469559
쿤짱 애견카페,행복로 44 2층, 127.0496543, 37.74022220000001
왈왈 애견카페,영창로 206 2층, 127.4453814, 37.2807741
마리앤독 애견카페,중랑구 중랑역로 122 3층, 127.0774689, 37.6041647
멍스테이 애견카페,중랑구 신내로 58 2층, 127.0956975, 37.6043103
견고하개 애견카페,미래로602번길 31 2층, 126.752128, 37.7316175
슈슈멍 애견카페,청암로48번길 8-21 1층, 126.7364688, 37.73228
애지중지 애견카페,청암로17번길 35, 126.7360712, 37.7290806
으르렁 애견카페,미래로 369-59, 126.7449375, 37.711603
하루 애견카페,교하로 87, 126.733817, 37.7277301
개스타그램 애견카페,신장로 3 1층, 127.0544485, 37.07898290000001
상남견 애견카페,서정역로36번길 107, 127.0616331, 37.0580674
쓰담쓰담 애견카페,평택로 81-1, 127.0843564 36.99392
중독 애견카페,평택2로 12 2층, 127.0880625 36.99241749999999
쿠루 애견카페,고덕면 고덕여염5길 50 1층 102호, 127.0425077, 37.037481
너와함개냥 애견카페,군내면 포천로 1070-2, 127.2026517, 37.860277
마리스 애견카페,미사강변한강로 270-1 165호, 127.1967127, 37.5658098
배추야놀자,위례대로 190 1층, 127.1482547, 37.4786076
별빛개냥 애견카페,미사강변중앙로 157 리버테라스 1층 수변공원방향, 127.190722, 37.56058299999999
세이멍 애견카페,미사강변동로84번길 39 3층, 127.1951591, 37.5633879
캔디독 애견카페,미사강변중앙로 219 레이크힐 305호, 127.1885507, 37.566078
리츠펫 동탄능동점 애견카페,동탄지성로 142 에이앤비프라자 7층, 127.060133, 37.20986129999999
빙고 애견카페,영통로 23, 127.064202, 37.2326867
페로하임 애견카페,효행로 1020, 127.0392816, 37.2125343
플레이어스 애견카페,노작로1길 35-1, 127.0789471, 37.196435
하울링 애견카페,동탄순환대로29길 64 골든프라자 2층, 127.1089737, 37.2035622
하이디펫 애견카페,동탄치동천로3길 17, 127.1230532, 37.20395600000001
허그독 애견카페,남양읍 남양, 126.8142833, 37.207878
강아지똥 애견카페,논현로115길 71, 127.027185, 37.50828659999999
글램독그라운드 삼성점,테헤란로83길 49, 127.056374, 37.5104971
다독인더씨티 애견카페,논현로101길 10, 127.0340341, 37.5045647
더왈츠 애견카페,역삼로 134 1층, 127.0343027, 37.4940724
멍돌핀 애견카페,강남대로120길 47 2층, 127.02722, 37.5079418
봉브라더스 애견카페,강남대로118길 39 2층, 127.0262398, 37.50730029999999
애니멀고파크 논현점,봉은사로47길 59, 127.0397747, 37.5135229
전설의강아지,선릉로115길 22, 127.0411376, 37.5120274
레인바우 강동점 애견카페,고덕로10길 26 3층, 127.1297746, 37.55351419999999
뭉스벨리 애견카페,"천호대로 1045 2,3층", 127.1266728, 37.5380754
꽃보다개,강북구 한천로 1103, 127.0209171, 37.643823
리리앤펫 애견카페,강북구 한천로131길 33 2층, 127.0268777, 37.6378876
노블도그 애견카페,강서로 237 2층, 126.8358714, 37.5468258
놀러오개 애견카페,까치산로 33 2층, 126.843902, 37.5426897
멍멍이다방 애견카페,화곡로 117-1 2층, 126.834868, 37.5404069
오늘도댕댕 애견카페,방화동로 59 2층, 126.8120799, 37.565787
왓더독 애견카페,양천로 344 대방디엠, 126.8400486, 37.5700746
카카오독 애견카페,곰달래로60길 33 지층, 126.8632782, 37.5307544
커멍커멍 애견카페,강서로 385 우성SB타워 10층, 126.8383286, 37.5601817
펫티 애견카페,공항대로 222 발산W타워Ⅱ 4층 403호, 126.8331073, 37.5586645
OMW 애견카페,화곡로 194-26 1층, 126.8426043, 37.5419444
도그 인 시티,신림로 286 2층, 126.9309226, 37.48006649999999
도그루프탑,봉천로 236 3층(신림동, 126.9275346, 37.48913
독특하개,신림동길 23-1 뉴코리아빌딩, 126.926148, 37.4868513
미어캣족장 애견카페,동일로20길 72 3층, 127.0674954, 37.54021729999999
히릿 서울건대점 애견카페,광나루로 404 3층, 127.074404, 37.5469318
개편한카페 애견카페,금하로 726, 126.9102521, 37.4503296
놀면뭐하개,남부순환로 1390 4층, 126.9051887, 37.4797939
부띠끄멍수제간식  애견카페,시흥대로 291, 126.8966191, 37.4597003
도니바니 애견카페,상계로 71-1 2층, 127.0629736, 37.6566014
루프독 애견카페,동일로 1027 5층, 127.0738653, 37.621786
카페멍스 애견카페,상계로5길 19, 127.0635645, 37.6569224
애니멀고파크 도봉점,도봉구 우이천로 296, 127.0296796, 37.6441693
김바니네 애견카페,전농로 36, 127.0574132, 37.56796469999999
두젠틀 장승배기역점 애견카페,상도로 217-4, 126.942865, 37.5053806
배추공주와페키들의감성놀이터 애견카페,상도로58길 4 경원빌딩, 126.9530276, 37.4958777
웰컴댕댕 애견카페,등용로 88 2층, 126.9323742, 37.5090752
겨울이 머무는 집 애견카페,와우산로17길 19-5, 126.9218476, 37.5499182
구름뜬하늘 애견카페,와우산로27길 21 2층, 126.9271021, 37.5541595
그냥 방실 애견카페,희우정로20길 71 1층, 126.9041973, 37.5562089
더귀여워 애견카페,와우산로17길 15, 126.9220952, 37.5500187
써니네 애견카페,양화로18안길 16, 126.9254042, 37.55668729999999
카페곳 애견카페,홍제내2나길 2 2층 3층 루프탑, 126.9364044, 37.58480479999999
카페멈무이 애견카페,간호대로 35 지하1층, 126.9472992, 37.5969051
개랑놀아주는남자,사평대로56길 4 지하1층, 127.0226821, 37.5034333
동건's 애견카페,방배중앙로 157 대흥빌딩 a동 2층, 126.9862143, 37.49310589999999
진쇼니샵 애견카페,강남대로97길 23 1층, 127.0184576, 37.5144235
